Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Cartridges,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,10,,,,Cruise Control,Cartridge - I,Cartridge - I,,REC,aafed4c7-5709-4799-89d2-aaed357d04cc,Cartridge - 1g Liquid Diamonds Cruise Control - Blue Sherb,fd0b22c0-66bb-45b9-ba9b-15a20e21451a,,,$21.00,$210.00,$6.00,$60.00,E858qe7QeV,1.0,Grams,each,10/15/2025 03:55:06 PM,,,923b0971-e916-483e-9261-3b28e0ee90a6,,,3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300047249000003557,,,,,,,,,,020-10080541451,Evergrande Farm,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,89.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cartridges,Today's Herbal Choice | Forest Grove,Sales Floor FG,9.000,9,,,,Cruise Control,Cartridge - I,Cartridge - I,,REC,66d36309-7e87-496e-82b4-82509c62b67b,Cartridge - 1g Liquid Diamonds Cruise Control - Gas Face,b41f95bd-5ff4-487f-86da-f455fac71157,,,$21.00,$189.00,$6.00,$54.00,hvuSaphu3e,1.0,Grams,each,10/15/2025 03:48:35 PM,,,3d4fcfef-43f9-4dc8-9e75-436bbf316e06,,,3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300047249000003559,,,,,,,,,,020-10080541451,Evergrande Farm,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,92.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,5,,,,Cruise Control,Cartridge - I,Cartridge - I,,REC,a3f82f65-e7b5-4156-b30b-4be7b58bcebd,Cartridge - 1g Liquid Diamonds Cruise Control - Headband,4b13c828-fa4b-49d7-a78c-90310cb5e5f3,,,$21.00,$105.00,$6.00,$30.00,5j3udjDmG6,1,Grams,each,09/05/2025 02:54:38 PM,,,9360862d-3f67-4ad1-bb25-bc3daf2a077e,,,2585,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A4010300047249000002585,,,,,,,,,,020-10080541451,Evergrande Farm,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,82.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2,,,,Cruise Control,Cartridge - S,Cartridge - S,,REC,690f5e64-b7ac-47c2-9766-b349cb134728,Cartridge - 1g Liquid Diamonds Cruise Control - Lemonatti,caf72396-0ad2-4b83-bb24-04937bb46f21,,,$21.00,$42.00,$6.00,$12.00,7B8PYwDHgo,1,Grams,each,09/05/2025 02:55:39 PM,,,92ccd288-53fd-4e51-bf76-8794c39672b1,,,2609,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A4010300047249000002609,,,,,,,,,,020-10080541451,Evergrande Farm,,,,,,,,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,87.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,10,,,,Cruise Control,Cartridge - H,Cartridge - H,,REC,f0a0f0dc-514c-4240-85d8-3599ba20b413,Cartridge - 1g Liquid Diamonds Cruise Control - Sherb Cream Cake,05059e36-fc4b-4864-b017-4f07972be645,,,$21.00,$210.00,$6.00,$60.00,bLOuRyX3AF,1.0,Grams,each,10/15/2025 03:41:37 PM,,,f44a67de-4c8f-43f1-a543-383492a3af64,,,3558,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A4010300047249000003558,,,,,,,,,,020-10080541451,Evergrande Farm,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,86.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Pre Rolls,Today's Herbal Choice | Forest Grove,Sales Floor FG,7.000,8.4,,,,Decibel,Hash Rosin Infused - S,Hash Rosin Infused - S,,REC,f3800fcb-e05b-4b42-81b8-1081f7a500e4,Infused Preroll - Decibel Louds 1.2g - Raspberry Parfait #5 - GREEN LEAF SPECIAL,0c260612-139a-455c-89a4-5ce252608623,,,$15.00,$105.00,$6.25,$43.75,DFRP#5LIPRS-89239,1.2,Grams,each,06/17/2025 04:50:53 PM,,,5e10a399-b5a8-4af6-b02b-a7fea1ba971b,,,3512,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030001336D000093512,,,,,,,,,,020-10105066116,Infinite Tree,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Pre Rolls,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2.4,,,,Decibel,Hash Rosin Infused - I,Hash Rosin Infused - I,,REC,da422b07-3bb1-4a96-9e7e-23ee7b7639e1,Infused Preroll - Decibel Louds 1.2g - Tacos #1 - GREEN LEAF SPECIAL,96753982-1c2e-4f0f-9727-6dee165b4ee4,,,$15.00,$30.00,$6.25,$12.50,DFST#1LIPRI-101223,1.2,Grams,each,06/17/2025 04:48:55 PM,,,d1eac015-4b3f-4286-b851-de1cc26b8be6,,,7284,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030001336D000107284,,,,,,,,,,020-10169742301,Decibel Farms,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,50,,,,Derby's Farm,Hybrid,Hybrid,,REC,311b5b6f-dd48-4f92-840d-96fb56318546,Preroll Pack - 10pk Derby Farms - Check Mate,8580d6d4-bee5-452b-ab63-1aa46c7695fb,,,$16.66,$166.60,$8.33,$83.30,7ELpi2Q2Ce,5,Grams,each,09/02/2025 01:33:22 PM,,,9e044f35-0d92-426f-ad99-efc610cc40b2,,2025-05-16,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030003A086000061658,,,,,,,,,,020-1016816D727,Derby's Farm,,3B Analytical,2025-07-25,,,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,27.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,20,,,,Derby's Farm,Indica,Indica,,REC,0cbf3b8a-e44f-450d-ab75-068e40296e0c,Preroll Pack - 10pk Derby Farms - Forbidden Fruit,6fd1ea66-9a78-46d7-b9af-450550566082,,,$16.66,$66.64,$8.33,$33.32,mtW8nk7b1T,5,Grams,each,09/02/2025 01:20:04 PM,,10/16/2025 04:45:49 PM,994103f7-3357-42f5-9d57-ca5e8345080f,,2025-06-25,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030003A086000062036,,,,,,,,,,020-1016816D727,Derby's Farm,,3B Analytical,2025-07-18,,,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,30.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Forest Grove,Sales Floor FG,7.000,35,,,,Derby's Farms,Sativa,Sativa,,REC,7de7f53a-b5c5-4337-bdf2-6adb02fd16ce,Preroll Pack - 10pk Derby Farms - Gastro Pop,e117a2a8-adcc-4f2d-b279-e20a10efc4e9,,,$16.66,$116.62,$8.33,$58.31,fAJZbUj5Q2,5,Grams,each,09/02/2025 01:57:27 PM,,,d406a8ad-a1ad-4aaf-beb8-fad57e0482b9,,2025-04-20,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030003A086000061877,,,,,,,,,,020-1016816D727,Derby's Farm,,3B Analytical,2025-06-06,,,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Pre Rolls,Today's Herbal Choice | Forest Grove,Sales Floor FG,9.000,9,,,,Disco Dab,Infused Preroll - I,Infused Preroll - I,,REC,7e082755-79ba-48c6-be41-2748870fa188,Infused Preroll - 1g Disco Dabs Diamond & Crumble Infused - Runtz x Burger Breath,7a6dbb34-4a78-4d3d-b5d8-3ec7b1ed262d,,,$13.50,$121.50,$5.00,$45.00,2LEYAC9L9m,1,Grams,each,10/08/2025 06:50:30 PM,,,f6fe4163-afc9-4519-bd80-eca75b4d4a12,,,2622,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000022622,,,,,,,,,,020-1000427C361,Frontier Farms,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,32.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,4,,,,Disco Dab,Shatter - H,Shatter - H,,REC,c21a5dc8-5328-4ba8-963f-af783ff63b7e,Shatter - 1g Disco Dabs - Biscotti,fd75c92c-d638-4440-b241-41456fa0aba0,,,$10.00,$40.00,$4.00,$16.00,DDS10044035,1,Grams,each,10/08/2025 04:59:10 PM,,10/20/2025 07:07:28 PM,030974a2-6ef4-4c73-ab18-da7ca43fee22,,,2629,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000022629,,,,,,,,,,020-1013149CFBA,Sweetleaf Organics,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,16.000,16,,,,Disco Dab,Shatter - S,Shatter - S,,REC,8837327a-7446-4d00-8b8f-8798150fe709,Shatter - 1g Disco Dabs - Cosmic Express,1ce27ae6-2b38-470e-80cb-837dd0982afd,,,$10.00,$160.00,$4.00,$64.00,DDS10044095,1,Grams,each,09/24/2025 02:29:22 PM,,,76ffc163-b544-4f07-b388-7a96ab86eb29,,,1418,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000021418,,,,,,,,,,020-100259122AC,Wykanush Ventures LLC,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,80.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Hold Safe FG,20.000,20,,,,Disco Dab,Shatter - I,Shatter - I,,REC,1ab663b2-a90b-4ca3-8f90-d8d0a75c078e,Shatter - 1g Disco Dabs - Purple Queen,edfec68d-b194-41f8-bb8d-3057be744da8,,,$10.00,$200.00,$4.00,$80.00,DDS10043958,1,Grams,each,10/08/2025 06:10:44 PM,,,d27829c9-6fb4-486b-96ca-80081e539059,,,2630,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000022630,,,,,,,,,,020-10023254A23,Atlas Farms,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,76.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,5,,,,Disco Dab,Shatter - I,Shatter - I,,REC,cd742b97-2c60-4743-9b5a-3afd8e2c0259,Shatter - 1g Disco Dabs - Sunset Sherbert,7dc02063-0b75-4128-a6c2-0f53589aea6a,,,$10.00,$50.00,$4.00,$20.00,DDS10043415,1,Grams,each,09/24/2025 02:37:53 PM,,10/20/2025 06:49:23 PM,b333bac8-d95f-4d63-97d7-226b66003525,,,1420,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000021420,,,,,,,,,,020-100259122AC,Wykanush Ventures LLC,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,81.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,16.000,16,,,,Disco Dab,Shatter - S,Shatter - S,,REC,373ef135-3384-4dc0-831c-79ab2e135058,Shatter - 1g Disco Dabs - Sweet Jane,4a9604c1-f63b-4d1b-b7ce-2b52620c958b,,,$10.00,$160.00,$4.00,$64.00,DDS10044097,1,Grams,each,10/08/2025 06:12:39 PM,,,868984ac-9f5a-47d0-9717-40e85ebf7cf1,,,2631,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000022631,,,,,,,,,,020-100259122AC,Wykanush Ventures LLC,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,4,,,,Disco Dab,Shatter - H,Shatter - H,,REC,9fb56cb3-ba84-4715-9c34-af0b5194e2c8,Shatter - 1g Disco Dabs - Tropicana Sherb,32ae0c92-b70a-47d2-a489-12841df32c16,,,$10.00,$40.00,$4.00,$16.00,DDS10043920,1,Grams,each,09/24/2025 02:34:36 PM,,10/20/2025 07:07:47 PM,0a01ab25-54ff-4c08-97ba-da256b9a2c31,,,1422,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000021422,,,,,,,,,,020-1000435E8C8,Frontier Farms,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,81.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,3,,,,Disco Dab,Shatter - I,Shatter - I,,REC,025f3519-1b55-4d59-be5e-ef5c4b9b6d4b,Shatter - 1g Disco Dabs - Trunk Funk,0b33bc0b-97ef-47cd-8736-8f602ba760f9,,,$10.00,$30.00,$4.00,$12.00,DDS10044117,1,Grams,each,09/24/2025 02:32:33 PM,,10/20/2025 06:49:49 PM,aeb31b5c-7159-4e49-ac50-9a35088a0f5c,,,1423,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030005D9A9000021423,,,,,,,,,,020-100259122AC,Wykanush Ventures LLC,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,79.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,5,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,cdafe299-a46e-4841-8350-8be2425e15a5,Cartridge - 1g Disco Dabs Flavored - Apple Blast - GREEN LEAF SPECIAL,b38cd509-7b3c-4d5f-9c2a-03561ed6b213,,,$14.20,$71.00,$7.00,$35.00,clDNltPWkl,1,Grams,each,07/23/2025 03:46:28 PM,,,c6320897-1142-4d3e-bbd7-016c8f24c133,,,5758,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000015758,,,,,,,,,,020-10133891F64,Halo Labs; Hush; Hushcanna,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,76.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,8.000,8,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,68c991fc-58c3-47db-b678-d0b1c4bc3290,Cartridge - 1g Disco Dabs Flavored - Berry Lemonade - GREEN LEAF SPECIAL,f9fb9405-bddd-4e43-a5dd-0b9b8d07f1c7,,,$14.20,$113.60,$7.00,$56.00,JBXKtYjdqv,1,Grams,each,09/24/2025 03:37:09 PM,,,1ddfd5eb-26f1-4db0-8f0b-47b5cf30a721,,,1415,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000021415,,,,,,,,,,020-1016621BCD7,SOFF,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,71.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,718.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,3,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,3adb9efb-1379-4bb3-86d9-efe00dd65f16,Cartridge - 1g Disco Dabs Flavored - Bomb Pop - GREEN LEAF SPECIAL,2af1f114-d9d0-466a-9b5b-fc728e06a513,,,$14.20,$42.60,$8.00,$24.00,DDDF0043967,1,Grams,each,06/25/2025 02:09:57 PM,,,977f87ea-f73e-4468-9829-29aeeb8af63c,,,2452,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000012452,,,,,,,,,,020-1016621BCD7,SOFF,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,76.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,10,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,8e3b76e3-452d-4e4a-8acf-9205ff2ccc2f,Cartridge - 1g Disco Dabs Flavored - Citrus Fizz - GREEN LEAF SPECIAL,2607e9a4-639b-4889-9d08-c808ad2fe022,,,$14.20,$142.00,$8.00,$80.00,2sO19uvccO,1,Grams,each,09/03/2025 03:52:28 PM,,,68cfba55-9859-4049-87bd-ff8feab64f94,,,42914,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000014762,,,,,,,,,,020-1007433E43C,Sugar Tree Farm 2,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,78.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,784.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,9.000,9,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,5cca9e61-33e5-4b0f-bbf2-3dd6f76b09ac,Cartridge - 1g Disco Dabs Flavored - Grape Crush - GREEN LEAF SPECIAL,d2463550-d86a-4d36-8e20-2c6a6df0fc7e,,,$14.20,$127.80,$8.00,$72.00,DDDF0044045,1,Grams,each,09/03/2025 03:49:23 PM,,,999928d8-cd80-46a5-9db8-71bb470511ae,,,44045,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000014763,,,,,,,,,,020-10225407048,Stardust Cultivation,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,781.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,4,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,29e332bc-51ef-4a7a-8051-837b6b68d7f5,Cartridge - 1g Disco Dabs Flavored - Melon Daze - GREEN LEAF SPECIAL,43f41520-b317-494b-a6d4-dfe6d39a7a5c,,,$14.20,$56.80,$8.00,$32.00,DDDF0043798,1,Grams,each,09/03/2025 04:04:13 PM,,,1c522ec6-588b-4a50-a085-4d7fffac75d5,,,43798,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000014764,,,,,,,,,,020-10015154674,Galaxy Gardens,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,823.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,7.000,7,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,8c24b880-2c60-4291-bca4-d449f02f35d3,Cartridge - 1g Disco Dabs Flavored - Mojito - GREEN LEAF SPECIAL,7a600a83-4f50-40c9-b56c-c0c725fb1ba8,,,$14.20,$99.40,$8.00,$56.00,DDDF0042636,1,Grams,each,09/03/2025 04:00:25 PM,,,e4c3e592-6696-4105-b2bf-050ea8dd0edc,,,42636,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000014765,,,,,,,,,,020-10133891F64,Halo Labs; Hush; Hushcanna,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,77.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,776.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,10.000,10,,,,Disco Dabs,Flavored Cartridge,Flavored Cartridge,,REC,11890857-37b2-43b1-87b8-05e66d8c07ca,Cartridge - 1g Disco Dabs Flavored - Tropicana Cookies - GREEN LEAF SPECIAL,8c0456f8-feff-462c-af54-af5a8ce3dfae,,,$14.20,$142.00,$8.00,$80.00,owQo9AJTSb,1,Grams,each,09/03/2025 04:11:46 PM,,,427552da-dbc0-4b81-878b-8d114cc40c40,,,437800,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030005D9A9000014766,,,,,,,,,,020-10015154674,Galaxy Gardens,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,82.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,826.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
